t,lat,lon,z,TOP_az,TOP_dist,TOP_inc,JDNA_az,JDNA_dist,JDNA_inc,JDNB_az,JDNB_dist,JDNB_inc,JDSA_az,JDSA_dist,JDSA_inc,JDSB_az,JDSB_dist,JDSB_inc,QST_az,QST_dist,QST_inc,CHKB_az,CHKB_dist,CHKB_inc,VPT_az,VPT_dist,VPT_inc
2023-10-06T21:22:00.850000Z,43.122874,-116.780548,1639.0,99.9053001361826,1837.6199047907392,[96.04014203],127.12054223753597,515.2075960546484,[92.49895114],116.51620455431365,638.1562930781863,[93.37508536],74.4185218927345,425.67653331135807,[92.98976323],76.60790915038842,623.4428113393429,[96.45169946],195.2244376124701,9417.703863233904,[87.35643138],207.0278443568656,21621.226781471196,[87.99458444],273.4780628737336,2729.3190846159714,[93.3027434]
2023-10-06T21:22:01.700000Z,43.122894,-116.780708,1631.0,99.90701186986682,1824.4112735160327,[96.33184808],127.81317997616561,503.5216986429955,[93.46466176],116.8666443408615,625.5254675197301,[94.17260206],73.63793209987973,413.76940691831004,[94.17895073],76.12276460217272,611.3124237847337,[97.31743418],195.30441405898853,9418.983531979376,[87.40535251],207.06126480016513,21625.14984652666,[88.01611826],273.50800469923274,2742.4502240261922,[93.45352401]
2023-10-06T21:22:02.750000Z,43.122874,-116.780875,1631.0,100.05030955191936,1811.4128846168367,[96.37691136],128.98269019109955,494.2510324858301,[93.52948565],117.62424808023158,614.4606908079999,[94.24746679],73.39509980745545,400.10719874768824,[94.32111512],76.01717644652936,597.5869360659187,[97.4836184],195.38055051191353,9424.717470627169,[87.40692892],207.09067188173697,21633.29805669023,[88.01686489],273.4447210678302,2755.8818858149607,[93.43673261]
2023-10-06T21:22:04.120000Z,43.122874,-116.781267,1647.0,100.22976512791583,1780.012280181485,[95.97951484],131.43061337794472,469.88365857248965,[91.76568521],119.06987125647511,586.3845764330172,[92.89318153],71.9822033981543,369.64910311551074,[92.20495483],75.23806706646062,566.6836602524885,[96.29376096],195.56738758144743,9433.217149525264,[87.31228695],207.16589576697186,21647.802938778368,[87.97589674],273.4055919082071,2787.725966774048,[93.06976872]
2023-10-06T21:22:06.230000Z,43.122688,-116.781594,1654.0,101.0469090073308,1757.6794858213987,[95.82919262],135.51462463404022,464.7873582840273,[90.92261942],122.16483215497068,574.0055352515986,[92.25819839],73.91774295556122,338.14529344758205,[91.22529741],76.65000245994283,535.8498124785496,[95.91325674],195.6891170213107,9460.27822055061,[87.27766286],207.2036517064182,21678.320789283287,[87.96026606],272.95348744135543,2813.1588937736883,[92.89988187]
2023-10-06T21:22:07.860000Z,43.122894,-116.78141,1616.0,100.22597876771928,1768.1655474688505,[97.01085282],132.18278004214855,459.72831785879964,[95.65039049],119.43976250602918,575.1461241221905,[96.01819871],71.07135291953921,359.31506157702097,[97.17495694],74.71119588128684,556.0199226206737,[99.54552013],195.63909298435314,9434.202814148968,[87.50045082],207.19599153689808,21651.125743147844,[88.05814478],273.4369364201543,2799.474293874825,[93.68917297]
2023-10-06T21:22:08.350000Z,43.122874,-116.781594,1616.0,100.38437512420694,1753.8321854137296,[97.06757256],133.6719309893583,450.27743022336637,[95.76819514],120.38533466673552,563.2754787794671,[96.14406797],70.61310016834295,344.44129914344364,[97.48134968],74.52014974861845,540.9932359061155,[99.80557819],195.72298546943756,9440.383944627776,[87.50208533],207.22856927813572,21659.931084347696,[88.05893359],273.3736307643981,2814.2907599040127,[93.6698037]
2023-10-06T21:22:11.020000Z,43.122894,-116.782113,1631.0,100.56637819331716,1711.8981370641982,[96.74428687],137.4422616289685,419.1024107672947,[94.16029841],122.50403195968438,526.0785551919723,[94.95774629],67.59215359249721,305.7625134660644,[95.64680945],72.98644113580768,501.0615652301783,[98.90400155],195.97315771288146,9449.764853442164,[87.41379272],207.3305864515738,21677.257896498326,[88.02088334],273.3686200519519,2856.5837664053497,[93.31585426]
2023-10-06T21:22:13.210000Z,43.122688,-116.782641,1639.0,101.60636653779967,1674.1387522656014,[96.62495438],144.04901414636416,409.6213380204379,[93.14193592],127.32955042412192,503.92808723343734,[94.27110741],68.65643852095495,257.3597092888613,[94.9373455],74.16371127067549,453.3742753607073,[98.83874368],196.18475728686386,9483.64223606003,[87.37478592],207.40372623712955,21717.29350211092,[88.00344823],272.8674020998157,2898.2541518631365,[93.11062096]
2023-10-06T21:22:17.300000Z,43.122894,-116.783518,1631.0,101.31833048630583,1599.6432165405593,[97.21274355],151.28560647029647,352.00004790804314,[94.94975635],130.6427289774699,434.02736655593054,[96.00220469],55.302655814321874,204.74962902329275,[98.39937156],68.10604083584433,393.15229027125986,[101.29165033],196.63747233225158,9481.823221666986,[87.42252497],207.59861286149774,21729.8409024027,[88.02566871],273.239983187746,2970.7330228803457,[93.18871201]
2023-10-06T21:22:22.980000Z,43.122711,-116.78486,1647.0,102.9025995762687,1497.128850918505,[97.09872445],169.6816053746136,334.45419158061077,[92.47989432],144.005260376127,374.5460244864882,[94.52395776],31.57184794941917,112.93604820283659,[97.18270112],63.70938009563607,285.07609956578966,[102.36586127],197.2315192760748,9533.043146583545,[87.34039092],207.82851372774837,21798.497695479,[87.98987801],272.7482517909717,3078.744316054607,[92.78007771]
2023-10-06T21:22:25.550000Z,43.122711,-116.785562,1647.0,103.41009823084474,1441.50277258582,[97.36970036],179.51609871013883,329.0572572084578,[92.52051553],151.72506114512873,344.09129262022344,[94.92247492],1.1919054823594655,96.24030612506738,[98.41221634],57.53442707362295,235.22162881871367,[104.88006294],197.5589175414505,9550.099367207626,[87.3451341],207.96124705642254,21825.149276087126,[87.99233064],272.6986781315862,3135.8087408867373,[92.72956398]
2023-10-06T21:22:27.380000Z,43.122528,-116.786009,1654.0,104.55593809288314,1411.1212385558736,[97.24704775],185.4928750379863,350.9875437410746,[91.22167844],158.61611456087934,347.2739915088065,[93.72921133],335.6316058661492,83.31124302558693,[94.96157987],56.83242791031424,193.6317280323445,[105.99370991],197.7297252553903,9580.487169051548,[87.31177033],208.020613567736,21860.139977461382,[87.97721716],272.3011218085644,3171.273930147508,[92.57288167]
2023-10-06T21:22:28.320000Z,43.122528,-116.786073,1685.0,104.60931745139901,1406.0810404136107,[96.02653187],186.33791150456045,351.52429090948925,[86.172936],159.42060478531337,345.4091257125268,[88.61270159],332.45415180975664,85.59178347837288,[74.48085792],55.969970996735675,189.2934234256908,[97.37472019],197.75939272209737,9582.072379252937,[87.12728691],208.03267261177456,21862.580298818277,[87.89630563],272.2973934819481,3176.4780740064107,[92.01040586]
2023-10-06T21:22:30.250000Z,43.122528,-116.786393,1662.0,104.88205417119515,1380.8987415553775,[97.07725656],190.51485802031772,355.342672126684,[89.91696098],163.56746333614439,337.138537262999,[92.48561804],319.1490463652438,100.32789443503044,[89.56170063],51.00386028294937,168.3435655844313,[105.75700015],197.90758260945802,9590.036871112254,[87.26675405],208.0929275174403,21874.796370003725,[87.95764359],272.27893467490185,3202.4989954307293,[92.40496834]
2023-10-06T21:22:32.130000Z,43.122711,-116.786712,1670.0,104.33161986142231,1350.648088931594,[96.89987587],195.42785730852594,341.3448788061565,[88.57102762],167.09875181867397,310.88539712453934,[91.22263637],316.41430004392436,132.8375787914779,[86.22386062],39.71310910682865,164.13731218813385,[103.53105943],198.09270340350264,9578.71012396274,[87.2157853],208.1779876904076,21869.06065178371,[87.93617571],272.62127208939745,3229.295231554584,[92.24332687]
2023-10-06T21:22:34.650000Z,43.122688,-116.787088,1677.0,104.7675298122553,1321.674656660524,[96.75055171],200.1085857797424,353.12517101894537,[87.48425559],172.761593803288,308.04793817542765,[89.93211138],307.4740287076763,153.95318736534938,[84.15229902],30.981351441844037,144.29319872187483,[102.69324443],198.26175390037105,9590.67077910504,[87.17753317],208.24550663328338,21885.73796125769,[87.91944531],272.55206494748506,3259.7489356075416,[92.09952781]
2023-10-06T21:22:35.820000Z,43.122711,-116.787415,1677.0,104.95849268840678,1295.2995678449793,[96.88670039],204.2198596202076,360.80248090074815,[87.53772008],177.69406318997045,303.28344056972935,[89.93104487],302.8899378952213,177.19396475006036,[84.91496226],20.682045667604264,134.96007960565956,[103.53971281],198.4174258779996,9596.606874759444,[87.17927622],208.31005369819928,21896.056933642296,[87.92042496],272.5761333650623,3286.4467276370283,[92.08248716]
2023-10-06T21:22:37.710000Z,43.122734,-116.787742,1677.0,105.15738696169758,1268.9394578973793,[97.02834369],208.14062524485087,370.25494505719854,[87.60050669],182.74521414605604,300.82789185934314,[89.93048201],299.3856953541279,201.30364368688777,[85.52134055],9.28265398619892,130.52689999773733,[103.98181014],198.5729043274967,9602.613620052283,[87.18103783],208.3745399547364,21906.4035677797,[87.9214063],272.599815694212,3313.1450749938635,[92.06572043]
2023-10-06T21:22:40.060000Z,43.122734,-116.788265,1685.0,105.67699959596733,1227.911613849957,[96.89309147],213.63281109629048,392.12734833605003,[86.56821004],190.73539228473217,305.83518798203215,[88.43327468],294.37933810231385,239.302077492468,[84.32798064],350.52179678716936,130.60051555056282,[100.62491185],198.81332256478416,9616.236178272356,[87.13747585],208.47247446410728,21926.604589154904,[87.90244279],272.5672072304531,3355.6636951394703,[91.90313544]
2023-10-06T21:23:11.100000Z,43.123398,-116.794824,1776.0,111.7036375301417,697.943002103855,[94.70505952],251.40257064905006,792.3127222082186,[81.77584436],249.00573224906748,632.7268487090457,[81.075022],282.9301943997561,771.2743517484959,[81.53635181],290.0463264907725,591.0713604961667,[83.5807852],201.92953840323966,9732.669659469748,[86.63751789],209.77971337819028,22121.185213668865,[87.68552569],273.30423859529463,3892.486255832536,[90.30178794]
2023-10-06T21:23:12.440000Z,43.123398,-116.795143,1822.0,112.5200641635278,673.8931443785274,[90.97284865],251.98339923585633,816.9576953262014,[78.88417958],249.8170013050871,657.0280566914901,[77.52449037],282.51259406419064,796.59737306795,[78.58995824],289.21818405630694,615.5231175208529,[79.6422967],202.07119227636355,9742.38152022391,[86.37133747],209.83809138351432,22134.053488524896,[87.56799922],273.2825767369481,3918.4036859117887,[89.62717752]
2023-10-06T21:23:18.690000Z,43.123581,-116.796293,1814.0,114.20695731173807,579.9113271911675,[91.92030759],255.05575070803113,900.9541948904945,[80.39196257],253.80023344599763,739.6329205646575,[79.47887119],282.48586589389583,892.3635221034801,[80.28546454],288.28305490148387,710.6797691524247,[81.6350396],202.62527261403008,9759.110972086282,[86.42432423],210.07422543124912,22163.020942345676,[87.59181883],273.4966435866952,4013.0176945675744,[89.75018376]
2023-10-06T21:23:23.760000Z,43.123581,-116.797379,1822.0,118.35854303662437,500.6225760061198,[91.30945929],256.3800532422928,986.6013588138264,[80.75923497],255.51374500953338,824.8658782493025,[80.00546415],281.36806955879507,978.8380265808421,[80.67283166],286.285378725847,795.0803591615206,[81.94638894],203.10263609999978,9793.40380255172,[86.39019218],210.27173042173425,22207.314616898428,[87.57601271],273.4220742848839,4101.235642548412,[89.64379741]
2023-10-06T21:23:28.090000Z,43.123581,-116.798209,1830.0,122.51810863299431,442.3521669932681,[90.44599945],257.2465578741221,1052.3632187637265,[80.90245657],256.60151511982934,890.4201341735373,[80.22732364],280.63871848666133,1045.1427325490235,[80.82717589],285.02408492909296,860.1241378347299,[82.02499183],203.4652072388814,9820.067647808932,[86.3534778],210.42214738211308,22241.343669311136,[87.5591453],273.3672214914455,4168.662753022764,[89.53960907]
2023-10-06T21:23:29.140000Z,43.123572,-116.798401,1830.0,123.75032138054783,429.81466775171475,[90.4590085],257.37943015319723,1067.825423420206,[81.03203346],256.7691208891919,905.8545473566335,[80.3907045],280.42987425004833,1060.3216565727562,[80.95630297],284.69574392609996,874.9702962005646,[82.15861111],203.54647212335632,9827.208225717088,[86.35612026],210.45557573599515,22250.099888621775,[87.5601047],273.34111731781803,4184.20310865042,[89.54131891]
